时间,开盘,最高,最低,收盘
2025-08-21 14:03:00,132.05,132.07,131.61,131.74
2025-08-21 14:04:00,131.74,134.43,131.64,134.06
2025-08-21 14:05:00,134.06,134.5,131.0,132.3
2025-08-21 14:06:00,132.3,132.49,130.31,130.78
2025-08-21 14:07:00,130.78,131.32,130.68,131.26
2025-08-21 14:08:00,131.26,131.88,129.01,129.79
2025-08-21 14:09:00,129.79,129.99,128.06,128.7
2025-08-21 14:10:00,128.7,128.82,128.15,128.35
2025-08-21 14:11:00,128.35,130.43,128.31,129.94
2025-08-21 14:12:00,129.94,129.95,129.82,129.84
2025-08-21 14:13:00,129.84,130.5,126.54,127.94
2025-08-21 14:14:00,127.94,127.95,123.8,125.43
2025-08-21 14:15:00,125.43,125.66,123.46,124.23
2025-08-21 14:16:00,124.23,124.49,123.32,123.56
2025-08-21 14:17:00,123.56,123.66,123.56,123.63
2025-08-21 14:18:00,123.63,124.02,122.19,122.76
2025-08-21 14:19:00,122.76,123.39,121.04,121.22
2025-08-21 14:20:00,121.22,121.31,120.64,120.77
2025-08-21 14:21:00,120.77,120.78,120.71,120.72
2025-08-21 14:22:00,120.72,123.33,119.9,122.31
2025-08-21 14:23:00,122.31,123.93,122.16,123.49
2025-08-21 14:24:00,123.49,123.56,122.75,122.93
2025-08-21 14:25:00,122.93,123.03,122.19,122.48
2025-08-21 14:26:00,122.48,122.54,118.93,120.45
2025-08-21 14:27:00,120.45,120.9,118.22,118.72
2025-08-21 14:28:00,118.72,118.78,117.54,117.78
2025-08-21 14:29:00,117.78,117.91,114.65,115.43
2025-08-21 14:30:00,115.43,116.16,115.31,115.89
2025-08-21 14:31:00,115.89,116.34,113.46,114.28
2025-08-21 14:32:00,114.28,115.38,113.95,115.15
2025-08-21 14:33:00,115.15,115.42,112.72,113.23
2025-08-21 14:34:00,113.23,116.12,113.11,115.46
2025-08-21 14:35:00,115.46,115.47,113.1,113.47
2025-08-21 14:36:00,113.47,113.69,111.76,112.12
2025-08-21 14:37:00,112.12,114.58,111.83,113.94
2025-08-21 14:38:00,113.94,114.69,113.69,114.4
2025-08-21 14:39:00,114.4,114.61,113.27,113.64
2025-08-21 14:40:00,113.64,115.01,113.54,114.57
2025-08-21 14:41:00,114.57,114.66,112.28,112.89
2025-08-21 14:42:00,112.89,113.24,112.81,113.15
2025-08-21 14:43:00,113.15,113.54,111.22,111.3
2025-08-21 14:44:00,111.3,111.35,110.74,110.76
2025-08-21 14:45:00,110.76,114.1,110.29,112.66
2025-08-21 14:46:00,112.66,113.03,111.42,111.87
2025-08-21 14:47:00,111.87,112.88,111.68,112.8
2025-08-21 14:48:00,112.8,115.33,112.1,114.41
2025-08-21 14:49:00,114.41,114.93,112.67,112.98
2025-08-21 14:50:00,112.98,115.9,112.2,114.52
2025-08-21 14:51:00,114.52,115.24,114.36,115.19
2025-08-21 14:52:00,115.19,115.22,111.88,113.03
2025-08-21 14:53:00,113.03,116.03,112.88,115.02
2025-08-21 14:54:00,115.02,115.22,112.89,113.49
2025-08-21 14:55:00,113.49,114.07,113.33,113.92
2025-08-21 14:56:00,113.92,116.35,113.8,115.79
2025-08-21 14:57:00,115.79,116.72,115.55,116.36
2025-08-21 14:58:00,116.36,118.67,115.93,118.56
2025-08-21 14:59:00,118.56,118.61,117.97,118.05
2025-08-21 15:00:00,118.05,118.93,117.82,118.6
2025-08-21 15:01:00,118.6,119.08,118.5,118.89
2025-08-21 15:02:00,118.89,119.02,117.87,118.25
2025-08-21 15:03:00,118.25,119.67,118.05,119.21
2025-08-21 15:04:00,119.21,119.35,118.82,118.89
2025-08-21 15:05:00,118.89,121.29,118.49,120.39
2025-08-21 15:06:00,120.39,120.85,118.91,118.99
2025-08-21 15:07:00,118.99,118.99,118.9,118.92
2025-08-21 15:08:00,118.92,120.14,118.59,119.64
2025-08-21 15:09:00,119.64,119.71,119.12,119.26
2025-08-21 15:10:00,119.26,119.37,116.46,117.3
2025-08-21 15:11:00,117.3,117.34,117.05,117.16
2025-08-21 15:12:00,117.16,118.18,114.16,115.21
2025-08-21 15:13:00,115.21,115.28,113.68,113.69
2025-08-21 15:14:00,113.69,113.72,113.57,113.59
2025-08-21 15:15:00,113.59,115.25,113.25,115.23
2025-08-21 15:16:00,115.23,116.3,115.11,115.96
2025-08-21 15:17:00,115.96,116.15,115.94,116.13
2025-08-21 15:18:00,116.13,118.21,115.68,117.41
2025-08-21 15:19:00,117.41,117.6,116.71,116.84
2025-08-21 15:20:00,116.84,119.07,116.59,118.15
2025-08-21 15:21:00,118.15,119.15,115.32,116.02
2025-08-21 15:22:00,116.02,116.47,115.88,116.4
2025-08-21 15:23:00,116.4,116.87,113.57,114.65
2025-08-21 15:24:00,114.65,115.81,114.63,115.71
2025-08-21 15:25:00,115.71,117.34,115.65,116.74
2025-08-21 15:26:00,116.74,119.15,116.33,118.76
2025-08-21 15:27:00,118.76,119.01,117.74,117.82
2025-08-21 15:28:00,117.82,119.06,117.64,118.59
2025-08-21 15:29:00,118.59,119.98,118.14,119.88
2025-08-21 15:30:00,119.88,123.01,119.62,122.08
2025-08-21 15:31:00,122.08,122.26,121.12,121.41
2025-08-21 15:32:00,121.41,124.37,120.54,123.2
2025-08-21 15:33:00,123.2,123.3,122.65,122.82
2025-08-21 15:34:00,122.82,122.83,122.82,122.83
2025-08-21 15:35:00,122.83,124.2,122.82,123.71
2025-08-21 15:36:00,123.71,124.01,122.31,122.81
2025-08-21 15:37:00,122.81,124.97,122.26,124.64
2025-08-21 15:38:00,124.64,128.26,124.13,127.13
2025-08-21 15:39:00,127.13,127.93,127.12,127.9
2025-08-21 15:40:00,127.9,129.13,127.7,128.7
2025-08-21 15:41:00,128.7,128.88,127.72,128.04
2025-08-21 15:42:00,128.04,128.74,125.49,125.64
2025-08-21 15:43:00,125.64,126.16,122.4,123.29
2025-08-21 15:44:00,123.29,123.6,122.16,122.36
2025-08-21 15:45:00,122.36,123.26,122.19,122.93
2025-08-21 15:46:00,122.93,123.38,122.88,123.22
2025-08-21 15:47:00,123.22,125.3,122.94,124.73
2025-08-21 15:48:00,124.73,126.45,124.35,125.98
2025-08-21 15:49:00,125.98,129.31,125.39,128.28
2025-08-21 15:50:00,128.28,128.41,126.0,126.46
2025-08-21 15:51:00,126.46,127.1,123.43,124.7
2025-08-21 15:52:00,124.7,127.67,124.25,127.18
2025-08-21 15:53:00,127.18,129.7,126.92,128.73
2025-08-21 15:54:00,128.73,128.79,127.67,128.06
2025-08-21 15:55:00,128.06,130.22,127.65,129.24
2025-08-21 15:56:00,129.24,131.01,128.72,130.83
2025-08-21 15:57:00,130.83,132.8,130.77,132.31
2025-08-21 15:58:00,132.31,132.8,132.31,132.61
2025-08-21 15:59:00,132.61,132.68,131.64,132.11
2025-08-21 16:00:00,132.11,132.42,130.3,130.33
2025-08-21 16:01:00,130.33,131.43,130.27,131.06
2025-08-21 16:02:00,131.06,131.28,129.68,129.94
2025-08-21 16:03:00,129.94,130.13,127.9,128.86
2025-08-21 16:04:00,128.86,129.38,128.68,129.27
2025-08-21 16:05:00,129.27,130.16,129.24,129.86
2025-08-21 16:06:00,129.86,132.6,129.82,131.93
2025-08-21 16:07:00,131.93,135.31,131.45,134.02
2025-08-21 16:08:00,134.02,135.37,133.99,135.03
2025-08-21 16:09:00,135.03,136.42,134.87,135.74
2025-08-21 16:10:00,135.74,135.86,133.14,133.76
2025-08-21 16:11:00,133.76,137.24,133.52,136.02
2025-08-21 16:12:00,136.02,136.15,135.32,135.48
2025-08-21 16:13:00,135.48,136.14,135.47,135.88
2025-08-21 16:14:00,135.88,136.01,134.35,134.91
2025-08-21 16:15:00,134.91,135.11,132.38,132.64
2025-08-21 16:16:00,132.64,133.2,129.54,130.29
2025-08-21 16:17:00,130.29,130.64,130.25,130.5
2025-08-21 16:18:00,130.5,133.91,129.78,132.62
2025-08-21 16:19:00,132.62,132.73,132.15,132.18
2025-08-21 16:20:00,132.18,136.19,131.47,134.74
2025-08-21 16:21:00,134.74,136.48,134.61,135.79
2025-08-21 16:22:00,135.79,136.22,134.15,134.93
2025-08-21 16:23:00,134.93,135.08,134.92,135.07
2025-08-21 16:24:00,135.07,135.23,134.31,134.42
2025-08-21 16:25:00,134.42,136.2,134.02,135.57
2025-08-21 16:26:00,135.57,138.24,135.55,137.18
2025-08-21 16:27:00,137.18,137.3,135.24,135.32
2025-08-21 16:28:00,135.32,135.99,132.27,133.27
2025-08-21 16:29:00,133.27,133.62,131.01,131.74
2025-08-21 16:30:00,131.74,134.93,131.54,133.77
2025-08-21 16:31:00,133.77,136.58,133.64,136.41
2025-08-21 16:32:00,136.41,139.26,135.69,137.95
2025-08-21 16:33:00,137.95,138.13,137.14,137.28
2025-08-21 16:34:00,137.28,137.29,137.05,137.05
2025-08-21 16:35:00,137.05,137.44,135.57,136.16
2025-08-21 16:36:00,136.16,136.71,136.1,136.45
2025-08-21 16:37:00,136.45,136.51,134.57,134.82
2025-08-21 16:38:00,134.82,135.13,131.79,132.8
2025-08-21 16:39:00,132.8,133.46,129.81,130.78
2025-08-21 16:40:00,130.78,130.78,130.48,130.54
2025-08-21 16:41:00,130.54,133.21,130.48,132.2
2025-08-21 16:42:00,132.2,133.17,129.76,129.92
2025-08-21 16:43:00,129.92,130.21,128.22,128.46
2025-08-21 16:44:00,128.46,128.95,128.44,128.84
2025-08-21 16:45:00,128.84,130.24,128.78,130.14
2025-08-21 16:46:00,130.14,130.25,128.6,128.82
2025-08-21 16:47:00,128.82,128.83,128.82,128.83
2025-08-21 16:48:00,128.83,129.19,128.8,129.14
2025-08-21 16:49:00,129.14,129.18,128.88,128.94
2025-08-21 16:50:00,128.94,129.46,128.83,129.24
2025-08-21 16:51:00,129.24,129.66,128.01,128.04
2025-08-21 16:52:00,128.04,128.04,127.99,128.01
2025-08-21 16:53:00,128.01,128.55,126.11,126.45
2025-08-21 16:54:00,126.45,126.45,126.39,126.4
2025-08-21 16:55:00,126.4,126.49,125.1,125.59
2025-08-21 16:56:00,125.59,125.73,125.1,125.33
2025-08-21 16:57:00,125.33,127.97,124.33,127.74
2025-08-21 16:58:00,127.74,129.56,127.52,129.05
2025-08-21 16:59:00,129.05,132.28,128.73,131.53
2025-08-21 17:00:00,131.53,134.51,131.06,134.01
2025-08-21 17:01:00,134.01,135.18,133.78,134.93
2025-08-21 17:02:00,134.93,135.04,133.69,134.25
2025-08-21 17:03:00,134.25,134.28,132.86,133.2
2025-08-21 17:04:00,133.2,133.85,130.45,131.08
2025-08-21 17:05:00,131.08,131.46,128.19,129.04
2025-08-21 17:06:00,129.04,130.07,128.83,129.92
2025-08-21 17:07:00,129.92,130.83,129.65,130.81
2025-08-21 17:08:00,130.81,134.11,129.86,133.13
2025-08-21 17:09:00,133.13,133.94,129.86,130.88
2025-08-21 17:10:00,130.88,130.92,127.98,128.95
2025-08-21 17:11:00,128.95,129.0,128.72,128.77
2025-08-21 17:12:00,128.77,128.93,128.75,128.9
2025-08-21 17:13:00,128.9,131.05,128.38,130.39
2025-08-21 17:14:00,130.39,130.4,130.3,130.32
2025-08-21 17:15:00,130.32,131.21,130.21,130.9
2025-08-21 17:16:00,130.9,131.6,127.17,128.35
2025-08-21 17:17:00,128.35,128.97,125.65,126.71
2025-08-21 17:18:00,126.71,126.79,126.3,126.37
2025-08-21 17:19:00,126.37,126.58,124.23,124.25
2025-08-21 17:20:00,124.25,124.33,124.24,124.3
2025-08-21 17:21:00,124.3,124.38,121.91,122.14
2025-08-21 17:22:00,122.14,122.59,122.0,122.57
2025-08-21 17:23:00,122.57,122.79,120.04,120.35
2025-08-21 17:24:00,120.35,120.68,117.37,118.62
2025-08-21 17:25:00,118.62,118.63,118.43,118.47
2025-08-21 17:26:00,118.47,118.62,116.73,116.93
2025-08-21 17:27:00,116.93,119.66,116.38,118.98
2025-08-21 17:28:00,118.98,118.99,116.59,116.74
2025-08-21 17:29:00,116.74,117.0,116.16,116.21
2025-08-21 17:30:00,116.21,116.3,115.83,115.95
2025-08-21 17:31:00,115.95,116.28,114.66,114.8
2025-08-21 17:32:00,114.8,119.15,113.94,117.04
2025-08-21 17:33:00,117.04,119.65,116.68,118.74
2025-08-21 17:34:00,118.74,118.98,118.66,118.9
2025-08-21 17:35:00,118.9,119.08,116.61,117.43
2025-08-21 17:36:00,117.43,117.49,117.03,117.09
2025-08-21 17:37:00,117.09,117.34,115.76,116.25
2025-08-21 17:38:00,116.25,116.42,115.8,115.9
2025-08-21 17:39:00,115.9,118.09,115.42,117.62
2025-08-21 17:40:00,117.62,117.79,116.2,116.82
2025-08-21 17:41:00,116.82,117.0,114.77,115.53
2025-08-21 17:42:00,115.53,117.17,114.81,117.16
2025-08-21 17:43:00,117.16,118.23,116.95,118.17
2025-08-21 17:44:00,118.17,118.27,117.79,117.91
2025-08-21 17:45:00,117.91,119.2,117.6,118.81
2025-08-21 17:46:00,118.81,120.31,118.56,120.07
2025-08-21 17:47:00,120.07,121.65,119.69,120.98
2025-08-21 17:48:00,120.98,123.99,120.66,122.56
2025-08-21 17:49:00,122.56,122.77,119.83,120.39
2025-08-21 17:50:00,120.39,121.98,120.31,121.25
2025-08-21 17:51:00,121.25,122.11,121.01,121.75
2025-08-21 17:52:00,121.75,121.86,120.23,120.32
2025-08-21 17:53:00,120.32,120.56,118.95,119.34
2025-08-21 17:54:00,119.34,120.75,119.34,120.67
2025-08-21 17:55:00,120.67,120.72,120.31,120.43
2025-08-21 17:56:00,120.43,120.57,118.99,119.62
2025-08-21 17:57:00,119.62,121.3,119.39,120.65
2025-08-21 17:58:00,120.65,122.0,120.48,121.65
2025-08-21 17:59:00,121.65,121.75,120.43,120.75
2025-08-21 18:00:00,120.75,124.14,120.49,123.12
2025-08-21 18:01:00,123.12,123.98,122.93,123.74
2025-08-21 18:02:00,123.74,123.77,123.53,123.61
2025-08-21 18:03:00,123.61,123.69,122.95,122.95
2025-08-21 18:04:00,122.95,123.71,122.85,123.55
2025-08-21 18:05:00,123.55,123.87,122.32,122.44
2025-08-21 18:06:00,122.44,122.49,122.43,122.48
2025-08-21 18:07:00,122.48,124.06,122.14,123.61
2025-08-21 18:08:00,123.61,123.86,122.91,123.12
2025-08-21 18:09:00,123.12,123.5,123.0,123.35
2025-08-21 18:10:00,123.35,123.6,122.32,122.65
2025-08-21 18:11:00,122.65,125.18,122.23,124.38
2025-08-21 18:12:00,124.38,124.4,124.25,124.3
2025-08-21 18:13:00,124.3,125.44,124.24,125.36
2025-08-21 18:14:00,125.36,125.37,122.73,122.9
2025-08-21 18:15:00,122.9,123.35,122.86,123.24
2025-08-21 18:16:00,123.24,124.3,123.15,124.0
2025-08-21 18:17:00,124.0,125.92,123.66,125.82
2025-08-21 18:18:00,125.82,129.28,125.77,128.27
2025-08-21 18:19:00,128.27,129.19,128.13,128.92
2025-08-21 18:20:00,128.92,128.93,125.29,126.5
2025-08-21 18:21:00,126.5,127.01,126.47,126.87
2025-08-21 18:22:00,126.87,129.0,126.41,128.97
2025-08-21 18:23:00,128.97,129.1,128.92,129.08
2025-08-21 18:24:00,129.08,131.82,128.93,131.12
2025-08-21 18:25:00,131.12,131.18,130.43,130.65
2025-08-21 18:26:00,130.65,134.22,130.44,133.01
2025-08-21 18:27:00,133.01,133.28,131.68,132.1
2025-08-21 18:28:00,132.1,132.92,132.0,132.79
2025-08-21 18:29:00,132.79,132.89,130.72,131.04
2025-08-21 18:30:00,131.04,131.51,128.2,129.33
2025-08-21 18:31:00,129.33,129.38,128.23,128.6
2025-08-21 18:32:00,128.6,128.89,125.54,126.34
2025-08-21 18:33:00,126.34,127.22,124.01,124.6
2025-08-21 18:34:00,124.6,124.82,122.24,122.95
2025-08-21 18:35:00,122.95,122.97,122.48,122.62
2025-08-21 18:36:00,122.62,122.8,121.63,121.97
2025-08-21 18:37:00,121.97,122.25,119.04,119.85
2025-08-21 18:38:00,119.85,120.45,116.31,117.54
2025-08-21 18:39:00,117.54,117.95,116.07,116.47
2025-08-21 18:40:00,116.47,118.27,116.38,117.96
2025-08-21 18:41:00,117.96,117.98,117.81,117.87
2025-08-21 18:42:00,117.87,117.95,116.31,116.56
2025-08-21 18:43:00,116.56,116.91,114.68,115.36
2025-08-21 18:44:00,115.36,115.96,113.64,113.73
2025-08-21 18:45:00,113.73,114.02,111.41,111.94
2025-08-21 18:46:00,111.94,113.16,111.8,112.59
2025-08-21 18:47:00,112.59,113.01,112.5,112.99
2025-08-21 18:48:00,112.99,113.02,110.88,111.08
2025-08-21 18:49:00,111.08,111.48,111.0,111.43
2025-08-21 18:50:00,111.43,111.63,109.74,110.3
2025-08-21 18:51:00,110.3,113.21,109.46,112.28
2025-08-21 18:52:00,112.28,112.49,112.22,112.43
2025-08-21 18:53:00,112.43,114.97,112.16,114.28
2025-08-21 18:54:00,114.28,116.13,114.16,115.45
2025-08-21 18:55:00,115.45,115.89,114.01,114.14
2025-08-21 18:56:00,114.14,114.15,114.09,114.11
2025-08-21 18:57:00,114.11,114.69,112.66,112.97
2025-08-21 18:58:00,112.97,115.57,111.97,115.18
2025-08-21 18:59:00,115.18,115.63,113.52,113.98
2025-08-21 19:00:00,113.98,115.21,113.76,114.7
2025-08-21 19:01:00,114.7,114.77,112.11,112.67
2025-08-21 19:02:00,112.67,115.03,112.62,114.06
2025-08-21 19:03:00,114.06,114.17,112.0,112.66
2025-08-21 19:04:00,112.66,112.98,111.03,111.52
2025-08-21 19:05:00,111.52,111.67,110.76,111.01
2025-08-21 19:06:00,111.01,111.27,107.54,109.17
2025-08-21 19:07:00,109.17,109.41,107.7,107.73
2025-08-21 19:08:00,107.73,107.88,107.69,107.86
2025-08-21 19:09:00,107.86,107.91,107.3,107.44
2025-08-21 19:10:00,107.44,107.73,105.46,105.83
2025-08-21 19:11:00,105.83,105.86,103.59,104.03
2025-08-21 19:12:00,104.03,104.93,104.02,104.82
2025-08-21 19:13:00,104.82,105.4,104.69,105.23
2025-08-21 19:14:00,105.23,105.38,103.62,103.69
2025-08-21 19:15:00,103.69,103.84,101.97,102.02
2025-08-21 19:16:00,102.02,103.79,101.72,103.47
2025-08-21 19:17:00,103.47,104.4,103.32,104.04
2025-08-21 19:18:00,104.04,104.56,103.97,104.41
2025-08-21 19:19:00,104.41,106.33,103.74,105.92
2025-08-21 19:20:00,105.92,106.07,105.02,105.18
2025-08-21 19:21:00,105.18,105.19,104.19,104.21
2025-08-21 19:22:00,104.21,104.37,102.69,102.96
2025-08-21 19:23:00,102.96,103.17,102.93,103.1
2025-08-21 19:24:00,103.1,103.1,103.03,103.05
2025-08-21 19:25:00,103.05,103.08,102.88,102.93
2025-08-21 19:26:00,102.93,105.29,102.36,104.41
2025-08-21 19:27:00,104.41,105.01,101.8,102.66
2025-08-21 19:28:00,102.66,104.02,102.47,103.97
2025-08-21 19:29:00,103.97,106.49,103.54,105.31
2025-08-21 19:30:00,105.31,105.6,104.41,104.45
2025-08-21 19:31:00,104.45,105.15,104.32,105.08
2025-08-21 19:32:00,105.08,105.41,103.64,103.69
2025-08-21 19:33:00,103.69,103.98,102.75,103.07
2025-08-21 19:34:00,103.07,103.07,101.39,101.95
2025-08-21 19:35:00,101.95,101.99,98.8,100.12
2025-08-21 19:36:00,100.12,102.29,99.37,101.59
2025-08-21 19:37:00,101.59,104.39,101.2,103.57
2025-08-21 19:38:00,103.57,103.72,100.77,101.61
2025-08-21 19:39:00,101.61,103.01,101.18,102.55
2025-08-21 19:40:00,102.55,103.64,102.37,103.46
2025-08-21 19:41:00,103.46,104.08,101.79,102.23
2025-08-21 19:42:00,102.23,102.33,102.2,102.32
2025-08-21 19:43:00,102.32,102.39,101.85,102.05
2025-08-21 19:44:00,102.05,102.43,101.97,102.33
2025-08-21 19:45:00,102.33,102.88,100.15,100.46
2025-08-21 19:46:00,100.46,102.27,100.39,102.13
2025-08-21 19:47:00,102.13,103.78,102.08,103.74
2025-08-21 19:48:00,103.74,103.88,101.63,102.4
2025-08-21 19:49:00,102.4,104.54,101.78,104.37
2025-08-21 19:50:00,104.37,104.56,101.77,102.67
2025-08-21 19:51:00,102.67,103.71,102.61,103.48
2025-08-21 19:52:00,103.48,104.97,103.19,104.44
2025-08-21 19:53:00,104.44,104.92,101.2,102.69
2025-08-21 19:54:00,102.69,102.69,102.62,102.65
2025-08-21 19:55:00,102.65,104.46,102.59,104.01
2025-08-21 19:56:00,104.01,104.64,102.38,102.51
2025-08-21 19:57:00,102.51,103.14,102.51,102.99
2025-08-21 19:58:00,102.99,103.21,102.45,102.51
2025-08-21 19:59:00,102.51,103.56,102.22,103.44
2025-08-21 20:00:00,103.44,104.28,103.44,104.13
2025-08-21 20:01:00,104.13,104.41,102.23,102.43
2025-08-21 20:02:00,102.43,102.68,100.11,100.56
2025-08-21 20:03:00,100.56,100.61,100.56,100.59
2025-08-21 20:04:00,100.59,100.82,99.84,99.87
2025-08-21 20:05:00,99.87,102.14,99.78,101.78
2025-08-21 20:06:00,101.78,102.52,98.21,99.78
2025-08-21 20:07:00,99.78,99.78,98.95,99.1
2025-08-21 20:08:00,99.1,99.14,98.06,98.14
2025-08-21 20:09:00,98.14,98.32,97.6,97.8
2025-08-21 20:10:00,97.8,99.04,97.71,98.54
2025-08-21 20:11:00,98.54,99.09,98.43,98.97
2025-08-21 20:12:00,98.97,99.03,98.46,98.53
2025-08-21 20:13:00,98.53,99.83,98.4,99.49
2025-08-21 20:14:00,99.49,99.76,97.25,97.81
2025-08-21 20:15:00,97.81,100.06,97.43,99.23
2025-08-21 20:16:00,99.23,99.77,97.61,97.67
2025-08-21 20:17:00,97.67,99.87,97.41,99.04
2025-08-21 20:18:00,99.04,101.31,98.74,101.0
2025-08-21 20:19:00,101.0,101.5,98.91,99.42
2025-08-21 20:20:00,99.42,99.5,98.28,98.66
2025-08-21 20:21:00,98.66,100.02,98.26,99.76
2025-08-21 20:22:00,99.76,100.43,97.01,97.86
2025-08-21 20:23:00,97.86,100.25,97.67,99.32
2025-08-21 20:24:00,99.32,99.45,97.68,98.38
2025-08-21 20:25:00,98.38,98.44,97.19,97.54
2025-08-21 20:26:00,97.54,97.86,96.1,96.38
2025-08-21 20:27:00,96.38,98.33,96.22,97.56
2025-08-21 20:28:00,97.56,98.52,97.41,98.15
2025-08-21 20:29:00,98.15,98.16,97.79,97.84
2025-08-21 20:30:00,97.84,98.63,97.55,98.44
2025-08-21 20:31:00,98.44,99.21,98.2,99.13
2025-08-21 20:32:00,99.13,102.15,98.76,100.99
2025-08-21 20:33:00,100.99,101.03,100.98,101.02
2025-08-21 20:34:00,101.02,103.32,100.87,102.9
2025-08-21 20:35:00,102.9,105.89,102.46,104.74
2025-08-21 20:36:00,104.74,104.97,103.65,104.0
2025-08-21 20:37:00,104.0,104.38,102.04,102.34
2025-08-21 20:38:00,102.34,102.42,99.57,100.55
2025-08-21 20:39:00,100.55,102.53,99.83,102.48
2025-08-21 20:40:00,102.48,103.49,102.34,103.31
2025-08-21 20:41:00,103.31,105.78,103.26,104.73
2025-08-21 20:42:00,104.73,107.31,104.57,106.06
2025-08-21 20:43:00,106.06,106.23,104.95,105.19
2025-08-21 20:44:00,105.19,105.65,103.03,103.29
2025-08-21 20:45:00,103.29,103.53,101.49,101.7
2025-08-21 20:46:00,101.7,103.11,101.43,102.49
2025-08-21 20:47:00,102.49,103.1,102.46,103.06
2025-08-21 20:48:00,103.06,103.07,103.0,103.01
2025-08-21 20:49:00,103.01,103.19,100.44,101.52
2025-08-21 20:50:00,101.52,101.76,100.03,100.11
2025-08-21 20:51:00,100.11,101.41,100.07,100.92
2025-08-21 20:52:00,100.92,102.48,100.39,102.12
2025-08-21 20:53:00,102.12,104.43,101.68,104.0
2025-08-21 20:54:00,104.0,104.01,104.0,104.01
2025-08-21 20:55:00,104.01,104.87,103.81,104.49
2025-08-21 20:56:00,104.49,106.14,104.25,106.08
2025-08-21 20:57:00,106.08,106.21,102.81,103.97
2025-08-21 20:58:00,103.97,105.96,103.3,105.91
2025-08-21 20:59:00,105.91,106.07,105.22,105.37
2025-08-21 21:00:00,105.37,105.64,105.31,105.58
2025-08-21 21:01:00,105.58,107.11,105.58,106.58
2025-08-21 21:02:00,106.58,106.9,105.03,105.43
2025-08-21 21:03:00,105.43,106.41,101.99,103.35
2025-08-21 21:04:00,103.35,104.89,103.08,104.6
2025-08-21 21:05:00,104.6,105.0,103.49,103.65
2025-08-21 21:06:00,103.65,104.21,101.54,101.9
2025-08-21 21:07:00,101.9,102.09,101.18,101.32
2025-08-21 21:08:00,101.32,104.31,101.13,103.01
2025-08-21 21:09:00,103.01,106.08,102.28,104.98
2025-08-21 21:10:00,104.98,105.51,104.92,105.41
2025-08-21 21:11:00,105.41,105.48,104.53,104.75
2025-08-21 21:12:00,104.75,107.81,104.15,106.65
2025-08-21 21:13:00,106.65,106.82,105.71,105.83
2025-08-21 21:14:00,105.83,107.28,105.77,107.27
2025-08-21 21:15:00,107.27,107.3,107.14,107.18
2025-08-21 21:16:00,107.18,107.35,107.16,107.33
2025-08-21 21:17:00,107.33,107.5,106.84,106.94
2025-08-21 21:18:00,106.94,109.3,106.55,108.91
2025-08-21 21:19:00,108.91,109.26,107.31,107.63
2025-08-21 21:20:00,107.63,107.69,107.43,107.49
2025-08-21 21:21:00,107.49,108.91,107.22,108.45
2025-08-21 21:22:00,108.45,108.46,106.66,107.34
2025-08-21 21:23:00,107.34,109.26,107.16,108.56
2025-08-21 21:24:00,108.56,110.54,108.47,109.88
2025-08-21 21:25:00,109.88,110.36,109.78,110.3
2025-08-21 21:26:00,110.3,110.54,106.38,108.12
2025-08-21 21:27:00,108.12,108.19,106.62,107.36
2025-08-21 21:28:00,107.36,107.56,106.74,106.97
2025-08-21 21:29:00,106.97,108.64,106.82,108.59
2025-08-21 21:30:00,108.59,111.55,108.09,110.71
2025-08-21 21:31:00,110.71,110.79,110.06,110.38
2025-08-21 21:32:00,110.38,110.62,108.7,109.08
2025-08-21 21:33:00,109.08,111.96,108.46,111.03
2025-08-21 21:34:00,111.03,111.05,110.05,110.28
2025-08-21 21:35:00,110.28,111.03,110.22,110.75
2025-08-21 21:36:00,110.75,112.47,110.34,111.81
2025-08-21 21:37:00,111.81,112.07,111.76,111.96
2025-08-21 21:38:00,111.96,112.06,110.07,110.69
2025-08-21 21:39:00,110.69,110.7,110.34,110.49
2025-08-21 21:40:00,110.49,110.83,110.42,110.81
2025-08-21 21:41:00,110.81,113.34,110.55,112.48
2025-08-21 21:42:00,112.48,114.57,112.13,114.24
2025-08-21 21:43:00,114.24,117.02,113.27,116.39
2025-08-21 21:44:00,116.39,118.78,115.74,118.7
2025-08-21 21:45:00,118.7,119.27,118.55,119.16
2025-08-21 21:46:00,119.16,119.68,119.09,119.48
2025-08-21 21:47:00,119.48,120.44,119.37,120.2
2025-08-21 21:48:00,120.2,120.3,118.72,118.85
2025-08-21 21:49:00,118.85,121.67,118.67,120.85
2025-08-21 21:50:00,120.85,121.22,120.82,121.13
2025-08-21 21:51:00,121.13,121.26,117.24,118.83
2025-08-21 21:52:00,118.83,118.85,117.91,118.05
2025-08-21 21:53:00,118.05,118.98,117.74,118.84
2025-08-21 21:54:00,118.84,119.36,116.19,116.53
2025-08-21 21:55:00,116.53,116.56,114.2,115.13
2025-08-21 21:56:00,115.13,115.65,112.63,113.05
2025-08-21 21:57:00,113.05,113.08,112.83,112.91
2025-08-21 21:58:00,112.91,113.07,112.59,112.63
2025-08-21 21:59:00,112.63,115.56,112.35,114.39
2025-08-21 22:00:00,114.39,117.19,114.12,116.48
2025-08-21 22:01:00,116.48,117.97,116.37,117.47
2025-08-21 22:02:00,117.47,117.78,114.98,115.83
2025-08-21 22:03:00,115.83,116.27,113.51,114.17
2025-08-21 22:04:00,114.17,114.87,114.12,114.84
